1,5037,15045,16026,16128,20280,0,0,0,72516
2,890,179,290,300,642,0,0,8558,21718
3,12,5,38,34,47,0,0,3593,11187
4,0,0,16,2,3,0,0,2540,10244
5,0,0,2,0,2,0,0,1959,9815
6,0,0,2,0,0,0,0,1700,10212
7,0,0,0,0,0,0,0,946,6622
8,0,0,0,0,0,0,0,781,6248
9,0,0,0,0,0,0,0,437,3933
10,0,0,0,0,0,0,0,389,3890
11,0,0,0,0,0,0,0,290,3190
12,0,0,0,0,0,0,0,239,2868
13,0,0,0,0,0,0,0,143,1859
14,0,0,0,0,0,0,0,115,1610
15,0,0,0,0,0,0,0,112,1680
16,0,0,0,0,0,0,0,88,1408
17,0,0,0,0,0,0,0,58,986
18,0,0,0,0,0,0,0,55,990
19,0,0,0,0,0,0,0,74,1406
20,0,0,0,0,0,0,0,46,920
21,0,0,0,0,0,0,0,25,525
22,0,0,0,0,0,0,0,31,682
23,0,0,0,0,0,0,0,33,759
24,0,0,0,0,0,0,0,42,1008
25,0,0,0,0,0,0,0,26,650
26,0,0,0,0,0,0,0,16,416
27,0,0,0,0,0,0,0,15,405
28,0,0,0,0,0,0,0,8,224
29,0,0,0,0,0,0,0,10,290
30,0,0,0,0,0,0,0,11,330
31,0,0,0,0,0,0,0,11,341
32,0,0,0,0,0,0,0,12,384
33,0,0,0,0,0,0,0,3,99
34,0,0,0,0,0,0,0,9,306
35,0,0,0,0,0,0,0,6,210
36,0,0,0,0,0,0,0,5,180
37,0,0,0,0,0,0,0,5,185
38,0,0,0,0,0,0,0,4,152
39,0,0,0,0,0,0,0,5,195
40,0,0,0,0,0,0,0,1,40
41,0,0,0,0,0,0,0,1,41
42,0,0,0,0,0,0,0,3,126
43,0,0,0,0,0,0,0,4,172
44,0,0,0,0,0,0,0,7,308
45,0,0,0,0,0,0,0,7,315
46,0,0,0,0,0,0,0,6,276
47,0,0,0,0,0,0,0,3,141
48,0,0,0,0,0,0,0,5,240
49,0,0,0,0,0,0,0,1,49
50,0,0,0,0,0,0,0,5,250
51,0,0,0,0,0,0,0,4,204
52,0,0,0,0,0,0,0,2,104
53,0,0,0,0,0,0,0,1,53
55,0,0,0,0,0,0,0,1,55
56,0,0,0,0,0,0,0,1,56
57,0,0,0,0,0,0,0,1,57
58,0,0,0,0,0,0,0,2,116
60,0,0,0,0,0,0,0,2,120
61,0,0,0,0,0,0,0,2,122
65,0,0,0,0,0,0,0,1,65
66,0,0,0,0,0,0,0,1,66
